Gene	cmp0_2297	cmp0_2298	cmp0_2306	cmp0_2307	cmp0_2353	cmp0_2373	cmp0_2414	cmp0_2427	cmp0_2432	cmp0_2460	cmp0_2461	cmp0_2479	cmp0_2510	cmp0_2512	cmp0_2568	cmp0_2581	cmp0_2582	cmp0_2619	cmp0_2636	cmp0_2679	cmp0_2719	cmp0_2759	cmp0_2771	cmp0_2796	cmp0_2847	cmp0_2886	cmp0_2901	cmp0_2964	cmp0_3029	cmp0_3110	cmp0_3165	cmp0_3180	cmp0_3191	cmp0_3215	cmp0_3221	cmp0_3225	cmp0_3243	cmp0_3321	cmp0_3353	cmp0_3391	cmp0_3410	cmp0_3420	cmp0_3429	cmp0_3438	cmp0_3454	cmp0_3584	cmp0_3612	cmp0_3633	cmp0_3662	cmp0_3719	cmp0_3833	cmp0_3846	cmp0_3863	cmp0_3901	cmp0_3967	cmp0_3974	cmp0_4042	cmp0_4047	cmp0_4071	cmp0_4192	cmp0_4226	cmp0_4347	cmp0_4373	cmp0_4422	cmp0_4428	cmp0_4433	cmp0_4469	cmp0_4500	cmp0_4511	cmp0_4524	cmp0_4535	cmp0_4544	cmp0_4550	cmp0_4558	cmp0_4608	cmp0_4678	cmp0_4712	cmp0_4716	cmp0_4741	cmp1_4827	cmp1_4850	cmp1_4868	cmp1_4885	cmp1_4892	cmp1_4896	cmp1_4897	cmp1_4901	cmp1_4915	cmp1_4945	cmp1_5015	cmp1_5153	cmp1_5176	cmp1_5224	cmp1_5251	cmp1_5257	cmp1_5276	cmp1_5328	cmp2_5646	cmp2_5781	cmp2_5823	cmp2_5846	cmp2_5866	cmp2_5915	cmp2_5954	cmp2_5980	cmp2_6008	cmp2_6080	cmp2_6117	cmp2_6127	cmp2_6146	cmp2_6147	cmp2_6166	cmp2_6177	cmp2_6206	cmp2_6378	cmp2_6432	cmp2_6504	cmp2_6599	cmp2_6640	cmp2_6673	gmp_6732	gmp_6736	gmp_6741	gmp_6754	gmp_6756	gmp_6765	gmp_6785	gmp_6789	gmp_6795	gmp_6806	gmp_6814	gmp_6818	gmp_6825	gmp_6830	gmp_6833	gmp_6834	gmp_6835	gmp_6846	gmp_6852	gmp_6854	gmp_6873	gmp_6874	gmp_6886	gmp_6893	gmp_6895	gmp_6897	gmp_6901	gmp_6902	gmp_6919	gmp_6946	gmp_6953	gmp_6955	gmp_6968	gmp_6974	gmp_6977	gmp_6978	gmp_7008	gmp_7012	gmp_7016	gmp_7017	gmp_7022	gmp_7028	gmp_7038	gmp_7046	gmp_7057	gmp_7069	gmp_7073	gmp_7083	gmp_7087	gmp_7096	gmp_7106	gmp_7108	gmp_7112	gmp_7114	gmp_7116	gmp_7132	gmp_7139	gmp_7140	gmp_7160	gmp_7161	gmp_7166	gmp_7171	gmp_7179	gmp_7183	gmp_7190	gmp_7196	gmp_7202	gmp_7204	gmp_7210	gmp_7216	gmp_7232	gmp_7254	gmp_7265	gmp_7268	gmp_7269	gmp_7270	gmp_7272	gmp_7274	gmp_7279	gmp_7286	gmp_7289	gmp_7290	gmp_7304	gmp_7305	gmp_7307	gmp_7314	gmp_7315	gmp_7318	gmp_7319	gmp_7323	gmp_7332	gmp_7333	gmp_7340	gmp_7354	gmp_7361	gmp_7363	gmp_7364	gmp_7370	gmp_7378	gmp_7382	gmp_7393	gmp_7395	gmp_7412	gmp_7416	gmp_7421	gmp_7430	gmp_7433	gmp_7434	gmp_7450	gmp_7454	gmp_7461	gmp_7497	gmp_7500	gmp_7502	gmp_7509	gmp_7527	gmp_7530	gmp_7536	gmp_7540	gmp_7551	gmp_7556	gmp_7565	gmp_7566	gmp_7572	gmp_7574	gmp_7581	gmp_7598	gmp_7604	gmp_7607	gmp_7608	gmp_7612	gmp_7614	gmp_7619	gmp_7623	gmp_7645	gmp_7647	gmp_7650	gmp_7665	gmp_7680	gmp_7688	gmp_7692	gmp_7696	gmp_7701	gmp_7733	gmp_7739	gmp_7742	gmp_7746	gmp_7752	gmp_7768	gmp_7769	gmp_7776	gmp_7779	gmp_7780	gmp_7789	gmp_7793	gmp_7815	gmp_7816
PPP1R9B_cluster9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.327759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.572713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.358586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.230592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.026156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.688963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRR11_cluster9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.282098	0	0	0	0	0	2.631019	0	2.394293	0	1.724946	0	0	0	0	0	2.142657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.421919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.576977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.57254	0	0	2.545677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.365487	0	2.45393	2.549259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SMURF2_cluster9	2.246025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.714454	0	0	0	1.779646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.830426	0	0	0	0	0	0	0	0	2.309151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.213067	2.434412	0	0	0	0
MAFG_cluster9	0	0	0	0	0	0	0	0	0	1.809633	0	0	1.935893	0	0	0	0	0	0	0	0	0	0	0	0	1.796714	0	1.564554	0	0	0	0	0	0	1.817413	0	0	0	0	0	0	0	0	1.380178	0	0	1.405237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.836508	0	0	0	0	0	0	0	0	0	0	0	1.84192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.821079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.818634	0	0	0	0	0	1.56767	0	0	1.676714	0	0	0	0	0	0	0	0	1.509225	0	0	0	0	0	1.624457	0	0	1.840834	0	0	1.662411	0	1.796544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.741209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.762881	0	0	0	0	0	0	1.806375	0	0	0	0	0	1.704878	0	0	0	0	0	0	0	1.68929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.602654	0	0	0	0	0	0	1.431031	0	0	0	0	0	0	0	0	0	2.554842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MGME1_cluster9	0	0	1.057677	1.109689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.765415	1.602763	0	0	0	0	1.455125	0	0	0	0	1.436517	0	0	0	0	1.12137	0	0	1.23119	0	0	1.253543	0	0	0	0	0	0	0	1.470289	0	0	0	0	0	0	0	0	0	0	0	0	0	1.152302	0	0	0	0	0	0	0	0	0	0	0	0	1.221249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.596797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.39517	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.200693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.590456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RBL1_cluster9	0	0	0	0	0	0	0	0	0	0	0	0	0	1.366704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.844822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.858778	0	0	0	0	0	0	0	0	2.1084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.927968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.412909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.993499	0	0	0	0	3.246105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.020389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.369646	0	0	0	0	0	0	0	0	0	0	0	0	2.216752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.402266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM259_cluster9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.246668	1.755392	1.464309	0	0	0	0	0	0	0	0	0	0	1.48105	0	0	0	1.524572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.346759	0	0	0	0	0	0	0	1.493178	0	0	0	0	1.280539	1.28981	0	0	0	0	0	0	1.707946	0	0	0	0	1.742926	1.531091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.655128	0	0	0	1.598337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.237554	1.482208	0	0	0	0	1.615518	1.456249	0	0	0	0	0	1.534705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.407349	0	0	0	0	0	0	1.45745	0	0	0	1.537755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.299712	1.340403	0	0	0	0	2.017256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.634965	0	0	0	1.73341	0	0	2.694995	0	0	0	0	0	0	0	0	0	0	1.597676	0	0	0	0	0	0	0	0	0	0	1.658071	0	1.602049	0	1.72488	0	0	0	1.398431	0	0	1.483368	1.370449	0	0	1.504178	0	0	0	0	0	0	0	0	0
MBD3_cluster9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.620984	2.282453	0	1.603973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.653569	0	0	0	0	0	0	0	0	0	0	0	2.092821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.986741	0	1.41791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.203259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.065473	0	0	0	0	0	0	0	0	0	0	2.061439	0	0	0	0	0	0	0	2.51575	0	0	0	0	0	0	0	0	0	0	0	2.269815	0	0	0	0	0	2.013537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.807819	2.023136	0	0	2.233979	0	2.174362	0	0	2.041284	2.131589	0	0	0	0	0	0	0	0	1.913688	1.761389	0	3.391784	0	0	0	0	0	0	0	0	0	0	0	0	1.781929	0	0	0	0	0	0	0	0	0	0	0	0
DOT1L_cluster9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.92026	0	0	0	0	0	0	0	0	0	0	0	2.245769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.750748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.20919	0	0	0	0	0	0	0	0	2.387543	3.325523	0	0	0	0	0	0	0	0	0	0	0	2.495678	0	0	0	0	0	0	0	0	0	0	0	0	0	2.353901	0	0	0	0	0	0	2.282945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.489004	0	0	0	0	2.016678	0	0	2.228019	0	0	0	0	0	0	0	0	0	0	0	2.381489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.133574	0	0	0	0	0	0	0	0	0	0	2.479093	0	0	0	0	1.986676	0	0	0	0	0	0	0	0	2.258431	0	0	0
SAFB2_cluster9	0	1.213124	0	1.461934	0	0	0	0	0	0	0	0	1.137546	0	0	0	1.817903	1.082913	0	0	0	1.162837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.116396	0	1.197539	0	0	0	0	0	0	0	1.167754	0	0	0	1.274359	0	0	0	0	0	0	0	0	0	1.533962	0	0	0	0	0	0	0	1.073438	1.342349	0	0	0	0	0	1.835432	0	0	0	0	1.836298	0	0	1.19862	0	0	0	0	1.756237	0	0	0	1.279691	0	0	1.420352	0	0	0	0	0	0	0	0	0	1.452962	1.344385	0	1.372261	2.430253	0	0	0	0	1.494192	0	0	0	0	0	0	0	0	0	0	0	1.086393	0	0	0	1.376292	2.50026	0	0	1.960298	1.239363	0	0	0	1.347249	0	0	0	0	0	0	0	0	0	0	1.970497	0	1.35932	0	0	0	0	0	0	0	0	1.27943	1.955101	0	0	0	0	1.506961	1.529735	0	0	0	1.315454	0	0	0	0	0	1.466148	0	0	0	1.201012	0	0	0	0	0	0	2.046294	0	0	2.521529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.165684	0	0	0	0	0	0	0	2.169779	0	1.184694	0	0	0	1.41628	0	0	0	0	0	0	0	0	1.365906	0	0	0	0	0	0	0	0	0	0	1.40253	0	0	0	2.251599	0	1.864808	0	0	0	0	0	0	0	0	1.514196	0	0	0	0	0	0	0	1.701379	0	0	1.320451	0	0	0	0	1.383799	0	1.532902	0	0
KHSRP_cluster9	0	0	0	0	0	0	1.215759	0	0	0	1.501829	1.26452	1.219188	0.910667	0	0	1.377712	0	0	0	1.462224	0	0	1.63921	0	0	1.600834	0	0	1.290186	0	0	1.15143	0	0	0	1.19652	0	1.283487	0	0	1.53331	0	0	0	0	1.251567	0	0	1.588241	0	0	1.448589	0	0	0	1.446482	0	1.346945	0	0	0	0	1.312414	0	0	0	0	0	0	0	0	0	0	0	0	0	1.262604	1.561544	0	1.136279	0	0	1.284652	0	0	0	1.42012	1.882289	0	0	0	0	0	1.240395	1.522298	0	0	0	0	0	0	0	0	1.499236	0	1.440875	0	0	0	0	0	0	0	0	0	0	0	0	2.027728	0	0	0	0	0	0	1.164367	1.972194	0	1.526182	0	0	1.51998	1.937656	0	0	0	0	1.378097	1.443946	0	0	0	2.099302	0	1.438256	0	0	0	0	0	0	0	1.653397	0	0	0	0	0	0	1.348647	1.939252	0	0	0	0	0	0	2.318648	1.429636	0	0	2.441964	1.600087	0	1.901846	0	1.422217	0	0	0	0	1.287214	0	0	0	0	0	2.059544	0	0	0	0	0	0	1.328744	0	2.138233	1.222849	0	0	1.64325	0	1.314154	0	0	0	1.249352	1.615429	1.321768	0	1.613273	0	0	0	0	0	0	0	0	0	1.517933	0	0	0	0	1.50456	0	1.545645	1.30814	0	0	0	1.616505	1.532456	0	0	0	2.088897	0	0	0	1.4274	0	1.60324	0	0	0	1.958323	0	0	0	0	0	0	0	0	0	1.606412	1.608993	1.315732	0	0	0	0	1.551483	0	0	0	0	0	0	0	0	0	1.537345	0
ZNF121_cluster9	0	0	0	0	0	0	0	0	0	0	0	0	1.770096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.574132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.088784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.74817	0	0	0	0	0	0	0	0	0	2.254327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.176649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.276093	0	0	0	0	0	2.046937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.346947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P2RY11_cluster9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.734794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.729874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.692413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.126218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.131761	2.533616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.791406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.430265	0	0	0	0	0	0	0	0	0	0	0	0	0	2.66118	0	0	0	0	0	0	0	0	0	0	0	0	0
DNMT1_cluster9	0	0	0	1.187005	0	0	0.921022	0	1.710599	1.221008	0	1.915925	0.923621	1.825286	0.888587	0	0	0	1.10644	0	1.107736	1.888314	0	0	0	0	1.212745	0	1.355795	1.954815	1.100618	0.76839	0.87229	0	1.226259	1.086545	0	0	0	0	0	0	0	0	0	1.06108	0.948149	2.040539	2.294474	0	0	0	0	0	0	1.313206	0	0	0	0	0	1.01704	0	1.406076	0	0	1.346265	0	0	0	0	1.766281	0	0	1.663376	0	0	1.352708	1.182979	0	0	1.599931	0	0	0	0	0	0	0	0	0	1.43397	1.799667	0	0.939687	0	0	0	1.207775	1.007199	1.039255	0	0	0	1.967221	1.179725	1.091563	1.547818	0	0	0	0	0	0	0	0	1.029942	0	1.151104	1.086218	0	0	0	0	0	0	1.76418	1.829861	0	0	1.580345	0	0	1.037969	0	0	0	1.731043	0	1.093888	0	0	1.610736	1.124558	1.43557	0	1.126104	1.057748	0	0	0	2.11054	1.103689	1.252565	0	0	0	1.249076	0	1.018312	0	1.799297	0	1.132246	1.122934	1.096061	0	1.730381	1.756536	1.083047	0	2.243346	0	1.212176	0	1.018784	0	1.523716	0	1.186263	0	1.06753	0	0	0	1.205317	1.552685	0	1.103263	2.034883	1.754526	0	0	0	0	1.423569	1.202647	0	0	0.955397	0	0	0	0	1.016705	1.189462	1.122845	0	2.119682	1.001329	1.242671	2.116856	0	1.402284	1.133636	1.245737	1.095477	0	1.626807	0	0	0	1.207775	0	0	1.196165	1.139807	0	0	0.991006	0	0	0	1.224618	1.641819	0	0	1.592934	0	0	0	0	1.081356	0.965898	0	0	0	1.854408	2.345724	0	1.102665	0	1.181821	0	1.614875	0	1.229439	1.196599	0	1.218926	0.996758	0	1.222984	0	0	0	1.664794	0	0	1.079505	1.135029	1.482943	0	0	1.244628	1.164646	0
ECSIT_cluster9	0	0	0	0	0	0	0	0	1.385651	1.398746	0	0	0	0.790321	1.43958	0	1.195646	0	1.267501	0	0	1.081596	0	0	0	0	0	2.094593	0	0	0	0	0	0	0	1.244713	1.038398	1.435183	0	1.306055	0.971644	0	0	1.508685	0	1.215541	0	0	0	0	0	0	0	0	0	0	0	1.261808	0	0	0	1.165088	1.324606	0	1.247622	1.271574	0	0	0	1.248567	0	0	0	0	0	0	0	0	0	1.190945	0	0	0	1.114881	0	0	0	0	1.155089	0	1.726604	0	0	0	0	1.321121	0	1.360776	1.38359	0	0	0	0	0	0	1.351455	0	1.773133	0	0	0	0	0	0	0	0	0	2.292917	0	1.759759	0	0	1.429339	0	0	0	0	1.711564	0	0	1.280141	0	0	0	0	1.63027	0	0	0	0	0	0	0	1.288259	1.162867	0	1.290027	1.211726	0	0	1.296009	1.208884	1.264354	0	1.389932	0	0	0	1.735287	1.16655	1.170419	1.190042	0	0	0	0	0	0	0	0	0	1.284951	0	0	0	0	0	1.234269	1.363719	0	0	1.222931	0	0	0	1.380772	0	0	0	1.34586	0	0	1.354097	0	1.425388	1.153148	0	0	1.061249	0	1.264448	0	0	0	0	0	1.286293	0	0	0	2.013221	0	0	0	0	0	0	0	0	0	0	0	0	1.334991	0	0	0	0	1.341387	1.135266	0	1.417995	1.249984	1.402883	0	1.365445	0	0	0	0	0	1.304542	0	1.564832	0	0	0	0	0	0	0	1.229732	0	1.378097	0	0	0	0	0	0	0	0	0	0	0	0	1.101086	0	0	0	0	0	0	0	0	0	0
ZNF44_cluster9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.292433	0	0	0	0	0	1.797031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.742894	0	0	0	0	0	0	0	0	0	0	0	0	1.863674	0	0	1.456959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.890037	0	0	0	0	0	0	0	0	0	0	0	1.94804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.978065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.136528	0	0	1.857603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NFIX_cluster9	0	0	0	0	0	0	0	0	0	0	0	0	0	1.474276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.353797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.527977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.884991	0	0	0	0	0	0	0	0	0	2.28592	0	0	0	0	0	0	0	2.16923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.183316	0	0	0	0	0	0	0	0	0	0	0	2.282429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF429_cluster9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.713272	0	0	0	0	0	0	1.86965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.920445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.895653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.928486	0	0	0	0	1.896771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.200895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.090218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.495191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
