Gene	cmp0_2276	cmp0_2284	cmp0_2310	cmp0_2320	cmp0_2327	cmp0_2369	cmp0_2381	cmp0_2392	cmp0_2395	cmp0_2405	cmp0_2417	cmp0_2434	cmp0_2452	cmp0_2455	cmp0_2464	cmp0_2483	cmp0_2492	cmp0_2494	cmp0_2506	cmp0_2515	cmp0_2535	cmp0_2536	cmp0_2544	cmp0_2550	cmp0_2573	cmp0_2602	cmp0_2603	cmp0_2631	cmp0_2647	cmp0_2652	cmp0_2700	cmp0_2705	cmp0_2706	cmp0_2708	cmp0_2740	cmp0_2748	cmp0_2772	cmp0_2786	cmp0_2797	cmp0_2823	cmp0_2858	cmp0_2873	cmp0_2887	cmp0_2916	cmp0_2944	cmp0_2959	cmp0_2968	cmp0_2970	cmp0_2983	cmp0_2992	cmp0_2995	cmp0_2997	cmp0_3004	cmp0_3034	cmp0_3040	cmp0_3061	cmp0_3073	cmp0_3075	cmp0_3077	cmp0_3083	cmp0_3091	cmp0_3127	cmp0_3138	cmp0_3147	cmp0_3154	cmp0_3167	cmp0_3208	cmp0_3268	cmp0_3272	cmp0_3306	cmp0_3325	cmp0_3327	cmp0_3333	cmp0_3343	cmp0_3387	cmp0_3395	cmp0_3401	cmp0_3422	cmp0_3427	cmp0_3443	cmp0_3446	cmp0_3453	cmp0_3458	cmp0_3460	cmp0_3474	cmp0_3478	cmp0_3519	cmp0_3520	cmp0_3529	cmp0_3541	cmp0_3551	cmp0_3553	cmp0_3556	cmp0_3574	cmp0_3579	cmp0_3590	cmp0_3599	cmp0_3606	cmp0_3624	cmp0_3625	cmp0_3641	cmp0_3645	cmp0_3658	cmp0_3682	cmp0_3708	cmp0_3728	cmp0_3754	cmp0_3781	cmp0_3788	cmp0_3790	cmp0_3797	cmp0_3812	cmp0_3824	cmp0_3836	cmp0_3839	cmp0_3849	cmp0_3860	cmp0_3866	cmp0_3867	cmp0_3887	cmp0_3908	cmp0_3925	cmp0_3927	cmp0_3933	cmp0_3935	cmp0_3940	cmp0_3964	cmp0_4018	cmp0_4022	cmp0_4023	cmp0_4025	cmp0_4026	cmp0_4054	cmp0_4080	cmp0_4084	cmp0_4097	cmp0_4127	cmp0_4128	cmp0_4131	cmp0_4138	cmp0_4141	cmp0_4191	cmp0_4201	cmp0_4208	cmp0_4209	cmp0_4212	cmp0_4229	cmp0_4237	cmp0_4258	cmp0_4268	cmp0_4278	cmp0_4293	cmp0_4297	cmp0_4308	cmp0_4314	cmp0_4330	cmp0_4346	cmp0_4348	cmp0_4352	cmp0_4377	cmp0_4390	cmp0_4411	cmp0_4417	cmp0_4429	cmp0_4453	cmp0_4471	cmp0_4480	cmp0_4486	cmp0_4495	cmp0_4509	cmp0_4542	cmp0_4559	cmp0_4567	cmp0_4568	cmp0_4579	cmp0_4596	cmp0_4604	cmp0_4612	cmp0_4621	cmp0_4622	cmp0_4627	cmp0_4633	cmp0_4663	cmp0_4667	cmp0_4672	cmp0_4681	cmp0_4687	cmp0_4688	cmp0_4692	cmp0_4705	cmp0_4760	cmp0_4763	cmp1_4791	cmp1_4798	cmp1_4839	cmp1_4844	cmp1_4920	cmp1_4939	cmp1_4975	cmp1_4978	cmp1_5016	cmp1_5021	cmp1_5039	cmp1_5050	cmp1_5063	cmp1_5064	cmp1_5097	cmp1_5098	cmp1_5113	cmp1_5144	cmp1_5156	cmp1_5184	cmp1_5198	cmp1_5204	cmp1_5210	cmp1_5230	cmp1_5234	cmp1_5260	cmp1_5266	cmp1_5324	cmp2_5463	cmp2_5466	cmp2_5504	cmp2_5690	cmp2_5720	cmp2_5765	cmp2_5771	cmp2_5775	cmp2_5865	cmp2_5895	cmp2_5902	cmp2_5918	cmp2_5926	cmp2_5957	cmp2_6042	cmp2_6116	cmp2_6128	cmp2_6192	cmp2_6219	cmp2_6238	cmp2_6302	cmp2_6313	cmp2_6400	cmp2_6450	cmp2_6486	gmp_6832	gmp_7218	gmp_7222
RBL1_cluster10	0	2.14332	0	0	0	0	0	0	0	0	0	0	0	0	1.671484	0	0	0	0	0	0	0	0	0	0	0	0	1.763786	0	0	0	0	0	0	1.834216	1.772126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.23392	0	1.941602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.034043	0	1.958448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.474462	0	0	0	0	0	0	0	2.699341	0	0	0	0	0	0	0	0	0	0	0	2.086686	0	0	0	0	0	0	0	0	0	2.210066	0	0	2.207442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.876494	0	2.264948	2.38888	0	0	0	0	0	0	0	0	1.802798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.201359	0	0	0	0	0	0	0	0	0	0	0	0	0	1.497194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.144439	0	0	0	2.429261	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM83D_cluster10	0	0	0	0	2.02431	0	0	0	0	0	0	0	3.801473	0	0	0	0	0	2.147692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.571848	0	0	0	0	0	0	0	0	0	2.69859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.606512	0	0	0	0	0	0	0	0	0	0	2.772405	0	0	0	0	0	0	0	0	1.693012	0	0	0	0	0	2.819081	0	0	0	0	0	0	0	0	0	1.841955	0	2.630105	0	0	0	0	0	0	2.521908	0	0	0	2.094789	0	0	0	0	0	0	0	0	0	0	0	0	0	2.631045	0	0	0	0	0	0	0	0	1.986983	0	0	0	0	0	0	0	0	0	1.700453	0	0	0	0	0	1.903891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.184344	0	0	0	0	1.651675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM259_cluster10	0	0	0	0	0	0	1.515424	0	0	0	0	0.922215	0	0	1.183753	0	1.275273	0	0	0	0	1.678499	1.631441	0	0	2.125053	0	0	0	0	0	0	0	0	0	1.774877	0	0	0	0	0	0	0	0	0	0	0	1.22032	0	1.549055	0	0	1.375053	0	1.467978	0	0	0	0	0	0	1.61063	2.089632	1.28988	1.613341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.206685	0	0	0	0	1.573242	0	1.453458	0	0	0	0	0	0	0	0	0	0	1.068082	0	0	0	1.144426	0	1.604113	0	0	0	0	1.477802	1.376822	0	0	0	0	0	0	0	0	0	0	0	0	0	1.576718	0	0	1.205429	0	1.864969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27675	0	0	0	0	1.343138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.204777	0	0	0	0	0	0	1.631723	0	0	0	0	0	1.208329	0	0	1.486546	0	0	0	0	1.519836	0	1.356507	1.467365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.298708	0	0	1.352886	0	1.439073	0	1.2305	1.363096	0	0	0	0	0	0	0	0	0	0	0	0	0	1.592815	0	0	0	1.67621	0	1.506941	0	1.454651	0
MBD3_cluster10	0	0	0	0	1.779227	0	0	0	0	1.951815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.624171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.888571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.965329	1.570834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.873038	0	0	0	0	0	0	0	0	0	2.194712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.488039	0	0	0	0	0	0	0	0	2.029985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.118367	0	1.758781	0	0	0	0	2.199786	0	0	0	0	0	0	0	0	1.660096	0	0	0	0	0	0	0	0	0	0	1.549755	0	0	0	0	0	0	0	0	0	0	1.852139	0	2.102182	1.757222	0	0	0	0	0	0	0	0	1.808726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.039983	0	0	0	0	0	0	2.129183	0	0	0	0	0	0	2.113471	0	0	0	0	0	0	0	0	2.074642	1.884587	1.604291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DOT1L_cluster10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.355309	0	0	0	0	0	0	1.953366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.926505	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33682	0	0	0	0	0	0	0	0	0	2.192772	1.988369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.203236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.961219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.122152
SAFB2_cluster10	0	0	0	0	0	0	1.330323	0	1.340019	1.317752	0	1.144906	1.127901	0	0	0	0	0	0	0	0	0	0	1.361433	0	1.077042	0	0	1.471068	1.513175	1.118562	0	0	1.213948	0	1.10173	2.227317	1.540675	1.260345	0	0	0	0	0	0	0	1.114993	0	1.367728	1.923112	1.38883	2.10601	0	0	1.82246	0	0	0	0	1.077775	0	1.413902	0	0	0	1.318234	0	0	0	1.211478	0	0	0	0	0	0	1.217571	1.151069	0	1.451034	0	0	0	0	1.481742	0	0	0.976571	0	1.275927	0	0	0	0	1.305531	0	0	0	0	0	0	1.202106	0	0	0	0	0	0	1.212077	0	0	0	0	0	0	0	0	0	1.1005	1.23113	0	0	0	0	0	0	0	0	0	1.058192	0	0	0	0	0	0	0	1.18743	0	1.166619	0	0	0	0	1.275751	1.031799	0	0	1.01846	0	0	0	1.339616	1.41509	0	0	0	0	1.507176	0	0	0	0	1.327859	0	0	0	0	0	0	1.39483	1.391876	0	1.25046	0	0	0	0	0	0	1.024817	0	0	1.397687	0	0	0	0	0	0	1.060736	0.930809	0	0	0	0	0	0	0	0	0	0	0	0	0	1.474286	0	0	0	0	2.30702	0	0	0	1.172936	0	0	0	1.180597	0	0	0	0	0	0	0	0	0	2.166783	1.536392	1.333199	1.3145	0	0	2.135851	0	0	0	0	0	1.399986	0	2.080973	0	1.322876	0	1.276973	0
KHSRP_cluster10	0	0	0	0	0	0	0	0	2.031088	0	0	0.867678	0	1.251639	0	0	0	1.261796	0	0	0	0	0	0	1.45949	1.632489	0	0	0	0	0	0	0	0	1.222182	0	1.193591	1.651254	0	0	0	0	0	0	0	0	1.195023	1.148155	1.465896	0	0	0	0	0	0	0	0	0	0	0	1.611741	1.515381	1.390212	0	0	0	0	0	0	0	0	0	0	0	0	1.485268	0	1.233686	0	0	0	1.660548	0	0	0	1.386496	0	1.046661	0	1.933944	0	0	0	1.200358	1.399236	0	1.202959	0	0	1.271825	0	0	0	0	0	0	0	0	0	0	0	0	1.2954	0	0	0	0	0	0	0	0	0	0	1.337576	0	0	0	0	2.423198	0	0	0	0	0	0	0	0	0	0	1.250352	0	0	0	0	0	0	2.195095	1.183224	0	1.502075	0	0	0	1.516654	0	0	0	0	0	0	0	0	0	0	0	1.608689	0	1.304067	0	0	0	0	1.210863	0	0	0	0	0	0	0	0	0	0	1.498005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.580101	0	1.653067	0	0	0	0	1.797676	0	0	0	1.529307	0	0	2.204693	0	0	1.536418	0	1.813709	0	0	0	1.642114	0	0	0	0	1.522298	0	0	0	1.591176	0	0	0	0	2.230332	1.502325	0	1.400639	0	0
ZNF121_cluster10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.74056	0	0	0	1.774441	0	0	0	0	0	0	0	0	0	0	0	0	0	2.128279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.156407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.154324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.76952	0	0	0	0	0	0	0	0	0	0	1.493064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.129617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.346723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P2RY11_cluster10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.391805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96355	0	0	2.860823	0	0	0	0	0	2.726606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.62626
DNMT1_cluster10	0	0	0	0	0.975332	0	0	0.920078	1.538691	1.069939	1.09859	0.657326	0	1.896407	1.193231	0	1.28548	0.955897	1.03478	0	0	1.196382	0	0	1.105663	1.514672	0	1.259123	0	0	0.908209	0	0	1.707208	0	1.549397	0	1.25094	1.447204	0	0	0	0	0	1.944196	0	0.905312	0	0	1.10412	0	0.987247	0	1.239141	1.479733	0	1.118182	0	1.491462	0.875093	0	0	0	1.300208	0	1.070332	0	0	0	0.983651	0	1.330241	1.800286	0	1.026757	1.125193	0	0.934603	0	1.17816	0.827578	1.257979	1.926349	0	0	0	0	1.121356	1.135403	1.035978	0	1.249076	0	1.575049	0	0.944533	0.911325	0	1.700332	1.362589	1.076634	0.976042	0.959084	0	0.81571	0	1.400329	1.124109	1.391779	1.076792	1.663523	1.489634	1.699759	0	0	0	0	0	1.998022	0	0.887472	1.57771	1.26721	1.433032	0	1.305772	1.123837	0	1.498876	0.859191	0	0	0	1.427351	0	0	1.349385	0	0	0.947228	1.392178	0	2.411746	0	1.035838	0	0	0	0	0	0	1.820055	1.08769	0	0	1.394102	0	0	0	1.340041	0	0	0	0	0.977645	0	0.819294	0.987922	1.757862	0	0	0	0.917313	0	1.826907	0	1.926538	1.111216	1.759651	1.090734	0	1.007854	0	1.604911	0	0.991502	0.859757	0	0	0	1.218002	1.068812	1.607417	0	0	0	0	0	1.083291	0	0.966875	1.045892	0	1.2245	1.139245	0	0	0	0	0	1.622211	1.604123	0	0	1.346837	0	1.158559	0	0	1.92859	0	0	1.646065	0	0	0	1.033088	0	0	0	0	1.0673	0	1.153248	0	1.179203	1.225435	0	1.135311	0.874751	1.13671	0	1.194751	1.138117	1.0741	0	1.036832	1.475625
ICAM1_cluster10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ECSIT_cluster10	2.016398	0	0	0	0	0	0	0	0	0	0	0.753012	1.049104	1.086232	1.674139	0	1.472607	1.095048	0	0	0	0	0	0	1.266614	0	0	0	0	1.407459	0	0	0	0	1.06067	1.024763	0	0	0	1.088605	1.357122	0	0	0	0	0	1.037097	0	0	0	0	1.13096	0	0	0	0	0	0	0.986444	0	0	0	0	0	1.317334	0	1.231268	0	0	1.126841	0	0.879813	0	0	0	1.288988	1.132506	0	0	0	0	0	0	0	0	0	0	0.908344	0	0	0	0	0	1.041729	1.717312	0	1.043988	1.088605	0	0	1.233357	0	0	0	0	0	0	1.821142	0	0	0	0	0	0	1.348113	0	0	1.40868	0	0	1.437773	1.27801	0	1.160814	0	0	0	0	0	0.984262	0	1.076778	1.450562	0	1.095746	0	0	0	0	0	0	0	0	0	0	1.662276	0	0	0.947305	1.303576	0	0	0	0	0	0	1.096709	0	0.991277	0	0	0	0	0	0	0	0	0	0	1.081661	0	0	0	0	0	1.320117	0	0	0	0	0	0	0	0	0	0	0.984911	0	0	0	0	0.865779	1.302071	0	0	0	1.373168	0	1.240983	0	0	1.694429	0	0	0	1.371288	0	0	1.205641	0	0	0	0	0	0	0	0	0	0	1.104667	0	0	0	0	0	0	0	0	0	0	1.753708	0	0	0	0	0	1.40382	0	0	1.002088	1.841559	0	0	1.303791	1.230455	1.719035	0	0
ZNF44_cluster10	0	2.028014	0	0	0	0	2.024695	2.439026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.318191	2.344137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.989281	0	0	0	0	2.210172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.969862	0	0	0	0	0	0	1.96887	0	0	0	0	0	0	0	0	0	2.503853	0	0	0	0	0	1.829555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.304984	0	0	0	0	0	0	0	0	0	0	0	0	1.947504	0	1.67833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.680217	0	0	0	0	0	2.153704	0	1.847804	0	0	0	1.77615	0	0	0	0	0	0	0	0	1.902393	0	0	0	0	0	1.712235	0	0	0	0	2.044542	0	1.88918	0	0	0	0	0	0	0	0	0	0	2.130545	0	0	0	0	0	0	0	0	0	0	2.295278	0	0	0	2.347413	1.972754	0	0	2.126175	0	0	2.524593	0	0	0	0	0	0	1.922683	0	0	0	0	0	0	0	0	0	0	2.007028	0	0	0	0	0	2.128093	0	2.130718	0	0	0	0	0	0	0
NFIX_cluster10	0	0	0	0	0	0	0	0	0	0	0	1.404678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.940804	2.513014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.389513	0	0	0	0	0	0	0	0	0	0	0	0	2.10202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.304467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.717635	0	0	0	0	0	0	1.915513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.078461	0	1.840473	0	0	0	0	0	0	0	2.314949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF429_cluster10	0	0	0	0	0	0	0	0	0	0	1.935735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.026218	0	0	0	0	0	0	0	0	0	0	0	0	0	1.974042	0	0	0	0	0	0	0	0	1.397144	0	0	0	0	0	0	0	0	1.605777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.785469	0	0	0	0	0	0	0	0	0	0	0	0	0	1.698808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.740738	0	0	0	0	0	0	0	0	0	0	0	1.9219	0	1.775858	0	0	0	0	1.514909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZNF91_cluster10	0	0	0	0	0	0	1.802859	0	0	1.785822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.727958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.713747	0	0	0	2.64447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.517794	0	0	0	0	0	0	0	0	1.600794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.218702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89028	0	1.531075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.040485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.045358	0	0	0	0	0	0	0	0	0	0	0
RPSAP58_cluster10	0	1.149809	1.562364	1.048284	0.897665	0.963681	1.147929	1.197573	0.817622	0.804037	1.011103	1.600631	1.459887	1.007705	1.345032	1.363708	1.449017	0.718336	0.952377	1.117533	1.27188	1.101113	0.617904	0.830688	1.554439	1.609717	0.939772	0.669067	1.099309	1.305707	1.276836	1.082331	1.152476	1.047507	1.555818	0.950677	0.960967	0.940053	1.087543	1.129106	0	1.199287	0.550118	0	1.033097	1.144163	1.178351	1.033494	1.319504	1.552263	1.46775	1.284998	1.377901	1.612861	1.47102	0.886065	0.84029	1.280098	1.023147	1.139017	1.589258	0	1.119268	1.292552	1.496756	0.80433	1.615392	1.011573	1.218614	1.168764	1.845486	1.353525	1.352875	0.889458	0.771585	1.035592	1.17464	1.313944	1.331161	0.88536	1.243813	1.056925	1.023611	1.147218	1.565941	1.248034	0	1.032061	1.044988	0.550493	1.20065	1.327452	1.054381	0.483209	1.59316	1.003803	1.08283	1.129106	1.27776	0.886772	1.279246	1.03729	1.019264	1.375998	1.146796	1.082714	0.960627	0.844741	1.169342	0.809185	1.141179	1.119428	0.737467	1.18262	0.884344	1.403624	1.227901	2.167148	1.501469	0.920008	1.155132	1.026772	0.673363	0.761478	1.025554	1.097078	1.034345	1.23996	1.12637	1.581544	1.10416	0.706352	0.824066	1.313689	1.344745	1.06877	1.24193	1.355448	1.094943	1.125487	1.046193	0.607529	1.109847	0.653671	0.778409	1.177799	1.24966	0.952621	0.621419	1.481125	0.890093	1.279394	0.577971	1.4955	1.257167	1.385893	0.881112	1.507717	1.028159	1.125873	0.868529	1.630822	0.638411	1.145801	1.469357	1.942751	1.066391	0.742401	0.762676	1.228983	1.20359	1.04013	1.378681	1.321514	0.970773	1.060604	0.886562	1.320337	0.661169	1.296002	0.988683	1.197518	0.87201	0	1.236022	1.290539	0.791293	1.041657	1.367399	0	1.121013	0.803188	1.811908	1.867343	1.647319	1.318055	0.636948	0.927295	1.820313	2.220018	1.922363	0.962606	1.188444	1.126992	1.482835	1.55806	1.675879	1.630009	1.768468	1.519184	2.111466	1.704782	2.170984	1.691458	1.600297	1.591223	1.6288	2.233493	1.440701	1.449293	1.142817	1.541619	1.514985	1.042118	1.264595	1.48027	1.344667	1.748514	0.661039	1.623696	1.408957	0.80205	1.706863	1.061409	1.723978	1.401117	1.722823	1.281066	1.348963	0.805094	1.598083	1.670293	1.679682	1.814299	0.988567	1.870019	2.061451	1.753323
CEBPG_cluster10	0	0	0	1.386874	1.371328	0	0	0	1.529765	0	1.544626	0.924208	0	0	0	0	1.807401	1.344001	2.519978	0	0	0	0	0	0	0	0	0	0	0	1.276949	0	0	0	1.301806	1.778713	0	0	1.438809	1.336095	0	0	2.058536	0	0	0	0	1.222955	0	0	0	0	0	0	0	2.344517	0	1.514764	0	0	0	0	0	0	0	0	0	0	0	0	1.726447	0	0	0	0	0	0	1.314062	0	0	1.163585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.070388	0	0	0	0	0	0	0	0	0	0	0	1.379797	0	0	0	0	0	0	1.405461	0	2.218281	0	0	0	0	0	1.46727	0	0	0	0	0	1.419074	0	0	0	0	0	0	1.130115	0	0	0	0	0	0	0	0	0	0	1.279508	0	0	0	0	0	0	1.216643	0	1.32682	0	0	0	0	0	1.151937	0	0	0	0	0	0	0	0	0	1.354367	0	0	0	0	0	0	0	0	1.394062	0	0	0	0	0	1.502761	0	0	0	0	0	0	0	0	0	0	0	1.721659	1.60179	0	0	0	0	0	0	2.255413	1.914798	1.118892	0	0	0	1.477447	1.906038	0	1.745835	0	0	0	0	0	0	1.236495	1.7491	0	0	0	1.505447	0	0	0	0	1.694845	0	0	0	0	0	1.600203	0	0	0	0
AD000090.2_cluster10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.094992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.339506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.060992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.206794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.104975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
